name,race,background,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,skills,day,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,levelGroup
58f1cc,Tabaxi,Hermit,Monk 2,Monk,,2,,15,15,10,16,13,10,14,15,Athletics|Stealth|Religion|Insight|Medicine|Perception,07 03 18,CG,G,C,Tabaxi,,Dart|Unarmed Strike|Spear,01-03
e7c832,Sea Elf,Sailor,Ranger 2,Ranger,,2,,18,14,12,17,12,10,15,8,Athletics|Stealth|Animal Handling|Perception|Survival,06 01 18,,NA,NA,Elf,,Longbow|Rapier,01-03
c62099,Turtle,Folk Hero,Monk 2,Monk,,2,,20,20,11,18,14,11,16,11,Athletics|Acrobatics|Animal Handling|Survival,07 03 18,CN,N,C,Turtle,,Dart|Unarmed Strike,01-03
b51e1b,Dragonborn,Mercenary Veteran,Ranger 2,Ranger,,2,,28,15,18,12,18,11,11,13,Athletics|Stealth|Nature|Perception|Persuasion,08 29 18,,NA,NA,Dragonborn,,Shortsword|Longbow,01-03
f386ae,Forest Gnome,Cloistered Scholar,Wizard 2,Wizard,School of Abjuration,2,,14,12,8,15,14,17,12,8,Arcana|History|Investigation|Religion,06 08 18,,NA,NA,Gnome,,Dagger,01-03
fe7cf6,Fire Genasi,Sage,Wizard 2,Wizard,School of Divination,2,,14,12,8,14,15,16,10,12,Arcana|History|Investigation|Religion|Persuasion,06 15 18,CG,G,C,Genasi,Produce Flame*0|Toll the Dead*0|Minor Illusion*0|Mage Hand*0|Detect Magic*1|Identify*1|Find Familiar*1|Mage Armor*1|Shield*1|Absorb Elements*1|Fog Cloud*1|Ice Knife*1|Tasha’s Hideous Laughter*1,Dagger,01-03
30944c,Tiefling,Custom,Warlock 2,Warlock,The Fiend,2,,17,13,8,14,14,11,10,17,Deception|Persuasion,07 15 18,NN,N,N,Tiefling,Eldritch Blast*0|Lightning Lure*0|Witch Bolt*1|Burning Hands*1,Dagger,01-03
f41ea9,Turtle,Outlander,Ranger 2,Ranger,,2,,20,17,17,7,11,14,14,9,Athletics|Nature|Insight|Perception|Survival,05 24 18,NG,G,N,Turtle,,Quarterstaff|Longbow,01-03
555464,Human,Noble,Paladin 2,Paladin,,2,Sentinel,24,18,18,12,15,11,14,16,Athletics|History|Animal Handling|Insight|Persuasion,05 24 18,,NA,NA,Human,,Longsword|Javelin,01-03
2ee61b,Lightfoot Halfling,Urban Bounty Hunter,Rogue 2,Rogue,,2,,19,16,11,20,16,17,17,14,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception,07 22 18,,NA,NA,Halfling,,Shortsword|Shortbow|Dagger,01-03
75f614,Tiefling,Hermit,Paladin 2,Paladin,,2,,20,17,15,9,14,11,11,16,Athletics|Religion|Insight|Medicine,05 25 18,,NA,NA,Tiefling,,Longsword,01-03
69af00,Deep Gnome,Outlander,Paladin 2,Paladin,,2,,26,17,22,15,16,10,12,20,Athletics|Survival|Intimidation|Persuasion,08 11 18,,NA,NA,Gnome,Wrathful Smite*1|Detect Magic*1,War pick|Battleaxe|Unarmed Strike,01-03
a0783e,Mountain Dwarf,Barbarian Tribe Member,Barbarian 2,Barbarian,,2,,28,14,22,15,15,3,19,10,Athletics|Animal Handling|Survival|Intimidation,08 11 18,CG,G,C,Dwarf,,Unarmed Strike|Javelin|Trident,01-03
767c56,Rock Gnome,Outlander,Ranger 2,Ranger,,2,,21,17,8,22,9,20,14,10,Athletics|Stealth|Nature|Perception|Survival,08 11 18,CG,G,C,Gnome,Speak with Animals*1,Longbow|Shortsword,01-03
951bdb,Lineage - Zari,Acolyte,Barbarian 2,Barbarian,,2,,28,16,22,19,15,1,10,16,Athletics|Religion|Insight|Intimidation,08 11 18,,NA,NA,Tiefling,,Halberd|Sling|Javelin,01-03
b9609a,Forest Gnome,Outlander,Druid 2,Druid,Circle of Dreams,2,,16,15,14,15,10,16,22,10,Athletics|Nature|Animal Handling|Survival,08 11 18,NG,G,N,Gnome,Poison Spray*0|Produce Flame*0|Thunderwave*1|Charm Person*1|Speak with Animals*1,,01-03
3add2b,Mountain Dwarf,Barbarian Tribe Member,Barbarian 2,Barbarian,,2,,28,17,22,20,15,14,10,3,Athletics|Nature|Survival|Intimidation,08 11 18,CG,G,C,Dwarf,,Warhammer|Handaxe|Javelin,01-03
8c16b5,Half-Elf,Criminal,Monk 2,Monk,,2,,20,15,8,17,14,10,14,14,Athletics|Acrobatics|Sleight of Hand|Stealth|Deception,06 14 18,CN,N,C,Half-Elf,,Unarmed Strike,01-03
8c5e6c,Tiefling,Entertainer,Bard 2,Bard,,2,,18,13,15,14,13,14,10,12,Acrobatics|Stealth|Arcana|Deception|Performance,09 02 18,,NA,NA,Tiefling,Minor Illusion*0|Mage Hand*0|Thaumaturgy*0,"Crossbow, Light|Dagger",01-03
608216,Stout Halfling,Charlatan,Bard 2,Bard,,2,,19,12,9,13,16,13,13,17,Sleight of Hand|Deception|Persuasion,05 19 18,,NA,NA,Halfling,,Longsword|Dagger,01-03
04355c,Half-Elf,Urchin,Warlock 2,Warlock,The Celestial,2,,13,16,8,16,10,10,14,17,Acrobatics|Sleight of Hand|Stealth|Survival|Deception|Intimidation,04 09 18,CG,G,C,Half-Elf,Light*0|Sacred Flame*0|Eldritch Blast*0|Mage Hand*0|Armor of Agathys*1|Cure Wounds*1|Hellish Rebuke*1,Quarterstaff|Light hammer|Dagger,01-03
188e7b,Deep Gnome,Haunted One,Rogue 2,Rogue,,2,,17,13,9,16,15,14,10,10,Investigation|Religion|Deception|Intimidation,04 06 18,,NA,NA,Gnome,,Rapier|Shortbow|Dagger,01-03
c0fcee,Deep Gnome,Faction Agent,Rogue 2,Rogue,,2,,11,10,5,10,10,10,12,8,Sleight of Hand|Stealth|Investigation|Insight|Perception|Persuasion,04 08 18,,NA,NA,Gnome,,Shortsword|Shortbow|Dagger,01-03
179c30,Dragonborn,Hermit,Fighter 2,Fighter,,2,,40,17,18,8,12,10,15,14,Religion|Medicine|Survival|Intimidation,04 08 18,NG,G,N,Dragonborn,Booming Blade*0|Lightning Lure*0|Unseen Servant*1|Shield*1|Identify*1|Thunderwave*1,Longsword|Javelin,01-03
6a8d40,Half-Elf,Sage,Sorcerer 2,Sorcerer,Divine Soul,2,,14,12,10,14,12,12,14,16,Arcana|History|Nature|Insight|Medicine|Persuasion,04 16 18,LG,G,L,Half-Elf,Chill Touch*0|Frostbite*0|Message*0|Mold Earth*0|Cure Wounds*1|Magic Missile*1|Sleep*1|Mage Armor*1,Spear|Dagger|Sickle,01-03
c68c97,Wood Elf,Hermit,Rogue 2,Rogue,,2,,18,14,10,16,13,12,14,12,Athletics|Acrobatics|Sleight of Hand|Investigation|Religion|Medicine|Perception,04 18 18,,NA,NA,Elf,,Rapier|Shortbow|Dagger,01-03
06bf55,Half-Elf,Acolyte,Paladin 2,Paladin,,2,,24,18,10,14,14,10,14,16,Athletics|Acrobatics|Religion|Insight|Medicine|Intimidation,04 18 18,,NA,NA,Half-Elf,,Rapier|Javelin,01-03
6a5726,Human,Soldier,Fighter 2,Fighter,,2,,24,16,16,13,14,12,14,10,Athletics|Animal Handling|Insight|Intimidation,04 24 18,,NA,NA,Human,,Longsword|Shortsword|Handaxe,01-03
d2aa00,Wood Elf,Noble,Cleric 2,Cleric,War Domain,2,,20,18,15,10,15,10,14,10,History|Religion|Insight|Perception|Persuasion,04 26 18,,NA,NA,Elf,Divine Favor*1|Shield of Faith*1,Mace|Longsword|Dagger|Longbow,01-03
991b3e,Human,Folk Hero,Paladin 2,Paladin,,2,Dual Wielder,24,19,10,16,14,10,12,14,Stealth|Animal Handling|Insight|Survival|Persuasion,04 26 18,,NA,NA,Human,,Rapier|Javelin,01-03
75da6a,Wood Elf,Hermit,Druid 2,Druid,Circle of the Land,2,,20,16,10,16,14,10,14,12,Nature|Religion|Animal Handling|Medicine|Perception,04 26 18,,NA,NA,Elf,,Scimitar,01-03
2fa594,Tiefling,Urban Bounty Hunter,Rogue 2,Rogue,,2,,5,14,8,17,9,16,11,13,Acrobatics|Stealth|Insight|Perception|Deception|Persuasion,05 05 18,CN,N,C,Tiefling,,Rapier|Shortsword|Dagger,01-03
8bb8d4,Goblin,Custom,Rogue 2,Rogue,,2,,10,14,12,17,10,14,10,10,Sleight of Hand|Stealth|Insight|Medicine|Deception|Performance,04 18 18,,NA,NA,Goblin,,Dagger,01-03
e791b4,Firbolg,Outlander,Barbarian 2,Barbarian,,2,,31,14,18,11,18,6,16,10,Athletics|Nature|Survival|Intimidation,05 04 18,,NA,NA,Firbolg,,Greataxe|Handaxe|Javelin,01-03
549ebd,Dragonborn,Charlatan,Sorcerer 2,Sorcerer,Storm Sorcery,2,,9,15,10,14,13,12,10,16,Sleight of Hand|Deception|Intimidation|Persuasion,05 08 18,CN,N,C,Dragonborn,Fire Bolt*0|Mage Hand*0|Minor Illusion*0|Dancing Lights*0|Burning Hands*1|Witch Bolt*1,Quarterstaff|Dagger,01-03
611c56,Half-Elf,Entertainer,Druid 2,Druid,Circle of Dreams,2,,24,14,15,16,18,13,18,12,Acrobatics|Arcana|Religion|Insight|Survival|Performance,05 12 18,,NA,NA,Half-Elf,,Sling|Quarterstaff,01-03
9f3a61,Human,Charlatan,Warlock 1,Warlock,The Fiend,1,Lucky,8,12,10,13,16,8,10,16,Sleight of Hand|Insight|Perception|Deception|Intimidation,07 27 18,CN,N,C,Human,Eldritch Blast*0|Minor Illusion*0|Hex*1|Burning Hands*1,"Crossbow, Light|Dagger",01-03
aa8854,High Elf,Criminal,Wizard 1,Wizard,,1,,7,13,10,16,13,16,12,8,Stealth|Arcana|Investigation|Perception|Deception,08 04 18,,NA,NA,Elf,,Quarterstaff,01-03
998121,Dragonborn,Hermit,Warlock 1,Warlock,The Fiend,1,,10,11,12,11,15,12,10,16,Arcana|Investigation|Religion|Medicine,07 01 18,,NA,NA,Dragonborn,,Quarterstaff|Club|Dagger,01-03
ed9db6,Human,Outlander,Fighter 1,Fighter,,1,War Caster,11,18,16,13,14,12,11,8,Athletics|Acrobatics|Insight|Perception|Survival,05 31 18,,NA,NA,Human,,Greataxe|Handaxe,01-03
c83fcd,Serpentblood,Sage,Wizard 1,Wizard,,1,,8,10,10,10,15,16,10,13,Arcana|History|Investigation|Insight,09 08 18,,NA,NA,Yaun-Ti,,Quarterstaff,01-03
e8eb6c,Rock Gnome,Noble,Sorcerer 1,Sorcerer,Storm Sorcery,1,,9,11,11,13,16,17,14,15,Arcana|History|Deception|Persuasion,07 05 18,,NA,NA,Gnome,,Dagger,01-03
cefbd5,Tortle - Razorback Tribe,Knight,Paladin 1,Paladin,,1,,11,16,17,10,15,11,15,14,Athletics|Nature|Medicine|Survival|Persuasion,07 06 18,LG,G,L,Turtle,,Maul|Warhammer,01-03
87886c,Dragonborn,Knight,Barbarian 1,Barbarian,,1,,15,15,19,15,16,10,12,14,Athletics|Arcana|Intimidation|Persuasion,06 03 18,CN,N,C,Dragonborn,,Greatsword|Unarmed Strike|Javelin,01-03
71c5aa,Lightfoot Halfling,Urchin,Monk 1,Monk,,1,,9,17,14,19,15,14,16,14,Acrobatics|Sleight of Hand|Stealth|Insight,08 08 18,LN,N,L,Halfling,,Quarterstaff|Dart|Unarmed Strike,01-03
66e397,Wood Elf,Outlander,Rogue 1,Rogue,,1,,9,14,10,17,13,10,14,12,Athletics|Stealth|Perception|Survival|Deception,07 10 18,CG,G,C,Elf,,Shortsword|Shortbow|Dagger,01-03
c936b2,Human,Folk Hero,Warlock 1,Warlock,The Fiend,1,,8,11,11,11,16,11,12,16,History|Nature|Animal Handling|Survival,07 28 18,,NA,NA,Human,,"Crossbow, Light|Dagger",01-03
fff5d7,Half-Elf,Mercenary Veteran,Druid 1,Druid,,1,,7,11,12,11,13,13,15,12,Athletics|Animal Handling|Insight|Survival|Deception|Persuasion,08 21 18,,NA,NA,Half-Elf,,"Crossbow, Light|Scimitar",01-03
0f183a,Bugbear,Criminal,Fighter 1,Fighter,,1,,11,16,17,15,13,8,11,9,Stealth|Survival|Deception|Intimidation,07 14 18,,NA,NA,Bugbear,,"Greataxe|Crossbow, Heavy|Handaxe",01-03
f0d601,Protector Aasimar,Courtier,Cleric 1,Cleric,Life Domain,1,,10,15,9,12,14,10,16,14,History|Insight|Medicine|Persuasion,07 08 18,LG,G,L,Aasimar,Light*0|Sacred Flame*0|Spare the Dying*0|Toll the Dead*0|Bless*1|Cure Wounds*1,Mace,01-03
cd7ca2,Human,Former pilot,Ranger 1,Ranger,,1,,11,13,6,15,12,8,14,10,Stealth|Insight|Perception,08 20 18,,NA,NA,Human,,Shortsword|Longbow,01-03
41dc42,Ghastly Halfling,Sailor,Druid 1,Druid,,1,,10,16,8,17,14,10,16,8,Athletics|Arcana|Perception|Survival,05 27 18,,NA,NA,Halfling,Druidcraft*0|Thorn Whip*0|Goodberry*1|Entangle*1,Scimitar,01-03
c42383,Human,Charlatan,Bard 1,Bard,,1,,9,14,13,17,12,13,9,18,Sleight of Hand|Stealth|Deception|Performance|Persuasion,06 01 18,,NA,NA,Human,,Rapier|Dagger,01-03
2f9582,Half-Orc,Urban Bounty Hunter,Fighter 1,Fighter,,1,,9,16,15,10,13,10,10,14,Perception|Survival|Deception|Intimidation|Persuasion,06 24 18,CG,G,C,Half-Orc,,"Crossbow, Light|Lance",01-03
32b297,Lightfoot Halfling,Criminal,Rogue 1,Rogue,,1,,7,14,14,17,11,8,5,7,Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,06 23 18,,NA,NA,Halfling,,Rapier|Shortsword|Dagger,01-03
8c5219,Human,Acolyte,Cleric 1,Cleric,Arcana Domain,1,,10,16,17,10,15,15,18,13,Arcana|History|Religion|Insight|Medicine,08 15 18,,NA,NA,Human,Mending*0|Spare the Dying*0|Sacred Flame*0|Fire Bolt*0|Dancing Lights*0|Detect Magic*1|Magic Missile*1|Cure Wounds*1|Healing Word*1,"Mace|Crossbow, Light",01-03
de8198,High Elf,Urban Bounty Hunter,Fighter 1,Fighter,,1,,11,14,11,17,13,16,6,13,Athletics|Stealth|Perception|Intimidation|Persuasion,08 16 18,CN,N,C,Elf,Sword Burst*0,Longbow|Shortsword|Whip|Handaxe,01-03
da029c,Goliath,Haunted One,Sorcerer 1,Sorcerer,Wild Magic,1,,9,12,18,14,16,14,9,15,Athletics|Arcana|Investigation|Intimidation|Persuasion,08 28 18,,NA,NA,Goliath,,Dagger,01-03
9a40de,Half-Elf,Urban Bounty Hunter,Rogue 1,Rogue,,1,,9,15,13,19,12,13,9,18,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Perception|Deception|Persuasion,08 28 18,,NA,NA,Half-Elf,,Shortsword|Dagger,01-03
f6028d,Goblin,Acolyte,Monk 1,Monk,,1,,9,15,13,17,13,10,14,8,Acrobatics|Stealth|Religion|Insight,07 09 18,,NA,NA,Goblin,,Shortsword|Dart|Unarmed Strike,01-03
1b4369,Wood Elf,Criminal,Ranger 1,Ranger,,1,,11,16,13,17,12,10,15,8,Athletics|Stealth|Insight|Perception|Survival|Deception,07 09 18,,NA,NA,Elf,,Shortsword|Longbow,01-03
78720b,Elf,Far Traveler,Cleric 1,Cleric,Life Domain,1,,9,14,13,12,13,14,15,8,Religion|Insight|Medicine|Perception,06 21 18,,NA,NA,Elf,Bless*1|Cure Wounds*1,"Mace|Crossbow, Light",01-03
c42151,Goliath,Haunted One,Barbarian 1,Barbarian,,1,,14,14,17,14,14,12,10,8,Athletics|Investigation|Nature|Survival|Intimidation,07 31 18,,NA,NA,Goliath,,Greataxe|Handaxe|Javelin,01-03
af45bc,High Elf,Urban Bounty Hunter,Wizard 1,Wizard,,1,,8,13,8,16,14,16,9,11,Stealth|Arcana|Investigation|Perception|Persuasion,07 22 18,CN,N,C,Elf,Fire Bolt*0|Sword Burst*0|Toll the Dead*0|Detect Magic*1|False Life*1|Find Familiar*1|Mage Armor*1|Magic Missile*1|Thunderwave*1,Dagger,01-03
526f9c,Human,Far Traveler,Ranger 1,Ranger,,1,,10,12,16,13,13,14,9,14,Investigation|Animal Handling|Insight|Perception|Survival,07 22 18,,NA,NA,Human,,Shortsword|Longbow,01-03
995acc,Kenku,Haunted One,Sorcerer 1,Sorcerer,Divine Soul,1,,8,12,10,15,14,13,16,17,Stealth|Investigation|Religion|Deception|Intimidation|Persuasion,07 17 18,,NA,NA,Kenku,Bane*1,Dagger,01-03
f7ec7d,Hill Dwarf,Hermit,Druid 1,Druid,,1,,13,15,10,16,18,11,18,5,Stealth|Nature|Medicine|Survival,07 05 18,,NA,NA,Dwarf,,Quarterstaff,01-03
5aa59d,Protector Aasimar,Criminal,Bard 1,Bard,,1,,10,13,11,14,14,12,14,19,Acrobatics|Stealth|Perception|Deception|Performance|Persuasion,07 28 18,,NA,NA,Aasimar,,Rapier|Dagger,01-03
422f4d,Lineage - Fier,Hermit,Sorcerer 1,Sorcerer,Wild Magic,1,,8,11,8,12,15,11,11,17,Arcana|Religion|Medicine|Deception,06 06 18,,NA,NA,Tiefling,,Dagger,01-03
6b13fd,Forest Gnome,Sailor,Rogue 1,Rogue,,1,,7,15,8,19,12,18,13,14,Athletics|Sleight of Hand|Perception|Deception,07 23 18,,NA,NA,Gnome,,Shortsword|Dagger,01-03
671c1f,Forest Gnome,Sailor,Rogue 1,Rogue,,1,,8,14,9,16,10,15,9,15,Athletics|Sleight of Hand|Perception|Deception,07 30 18,NG,G,N,Gnome,Minor Illusion*0|Mage Hand*0|Prestidigitation*0|True Strike*0,Shortsword|Shortbow|Dagger,01-03
f80d2d,Variant,Outlander,Mystic 1,Mystic,Order of the Immortal,1,,8,14,9,16,10,12,16,12,Athletics|Acrobatics|Insight|Medicine|Survival,06 23 18,,NA,NA,Half-Elf,,Spear|Dart,01-03
2b000b,Half-Elf,Hermit,Fighter 1,Fighter,,1,,9,15,17,18,9,12,11,13,Acrobatics|Religion|Medicine|Perception|Survival|Deception,08 28 18,,NA,NA,Half-Elf,,"Longbow|Rapier|Crossbow, Light",01-03
6509d0,Lightfoot Halfling,Acolyte,Cleric 1,Cleric,Life Domain,1,,9,17,16,13,13,13,16,8,Religion|Insight|Medicine|Persuasion,08 30 18,,NA,NA,Halfling,Bless*1|Cure Wounds*1,Mace,01-03
94abff,Aarakocra,Far Traveler,Cleric 1,Cleric,Arcana Domain,1,,51,18,10,16,12,18,12,8,Sleight of Hand|Arcana|Investigation|Insight|Perception,06 16 18,CN,N,C,Aarakocra,Mending*0|Detect Magic*1|Magic Missile*1,"Handaxe|Light hammer|Crossbow, Light",01-03
69879d,Mountain Dwarf,Knight,Paladin 1,Paladin,,1,,13,17,17,8,16,10,12,13,Athletics|History|Religion|Persuasion,06 05 18,,NA,NA,Dwarf,,Longsword|Javelin,01-03
b1d9f2,Orc,Soldier,Fighter 1,Fighter,,1,,13,16,19,15,16,9,11,11,Athletics|Acrobatics|Perception|Intimidation,07 20 18,,NA,NA,Orc,,Scimitar|Shortsword|Handaxe,01-03
e42d71,Lizardfolk,Pirate,Monk 1,Monk,,1,,8,16,16,16,11,11,16,13,Acrobatics|Stealth|Insight|Deception|Intimidation,09 01 18,,NA,NA,Lizardfolk,,Dart|Rapier,01-03
9ea1e2,Human,Knight,Paladin 1,Paladin,,1,,11,14,18,15,14,9,11,18,Athletics|Nature|Intimidation|Persuasion,07 05 18,,NA,NA,Human,,Greatsword|Maul|Handaxe,01-03
27043c,Half-Elf,Entertainer,Bard 1,Bard,,1,,10,14,8,16,14,12,10,16,Acrobatics|Arcana|Insight|Perception|Deception|Performance,06 29 18,NG,G,N,Half-Elf,Minor Illusion*0|Vicious Mockery*0|Charm Person*1|Faerie Fire*1|Healing Word*1,Rapier|Dagger,01-03
b45638,Protector Aasimar,Acolyte,Sorcerer 1,Sorcerer,Divine Soul,1,,6,11,8,12,14,12,14,21,Arcana|Religion|Insight|Persuasion,07 28 18,,NA,NA,Aasimar,Cure Wounds*1,"Crossbow, Light|Dagger",01-03
790664,Human,Entertainer,Monk 1,Monk,,1,Mobile,8,13,13,17,10,13,10,12,Athletics|Acrobatics|Stealth|Deception|Performance,07 22 18,,NA,NA,Human,,Dagger|Dart|Unarmed Strike,01-03
4dd432,Aarakocra,City Watch,Rogue 1,Rogue,,1,,10,16,9,18,10,12,14,14,Athletics|Investigation|Insight|Perception|Deception|Persuasion,08 05 18,,NA,NA,Aarakocra,,Rapier|Shortbow|Dagger,01-03
015c58,Human,Sailor,Monk 1,Monk,,1,,9,16,12,16,13,10,16,10,Athletics|Stealth|Insight|Perception,07 30 18,,NA,NA,Human,,Shortsword|Dart|Unarmed Strike,01-03
12e34e,Forest Gnome,Outlander,Monk 1,Monk,,1,,10,17,14,18,15,14,16,13,Athletics|Acrobatics|Stealth|Survival,08 15 18,,NA,NA,Gnome,,Quarterstaff|Dart|Unarmed Strike,01-03
a22394,Yuan-Ti,Charlatan,Cleric 1,Cleric,Trickery Domain,1,,9,18,8,15,13,13,14,12,Sleight of Hand|Religion|Medicine|Deception,08 27 18,CG,G,C,,Mending*0|Spare the Dying*0|Sacred Flame*0|Charm Person*1|Disguise Self*1,Mace|Sickle,01-03
bb0acb,Human,Custom,Bard 1,Bard,,1,,8,11,10,11,11,16,13,16,Arcana|Medicine|Deception|Performance|Persuasion,06 17 18,,NA,NA,Human,,Quarterstaff|Dagger,01-03
a70f4c,Human,Custom,Fighter 1,Fighter,,1,,13,16,16,13,16,11,11,10,Athletics|Animal Handling|Survival|Intimidation,06 17 18,,NA,NA,Human,,"Warhammer|Longsword|Crossbow, Light",01-03
be32d4,Human,Custom,Rogue 1,Rogue,,1,,9,14,13,16,13,13,13,11,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception,06 17 18,,NA,NA,Human,,Rapier|Shortbow|Dagger,01-03
6d3a39,Half-Elf,Criminal,Bard 1,Bard,,1,,9,14,10,16,12,13,14,18,Sleight of Hand|Stealth|Investigation|Perception|Deception|Performance|Persuasion,08 29 18,CN,N,C,Half-Elf,Mending*0|Vicious Mockery*0|Cure Wounds*1|Healing Word*1|Faerie Fire*1|Heroism*1,"Crossbow, Light|Dagger",01-03
e384b5,Mountain Dwarf,Hermit,Rogue 1,Rogue,,1,,8,13,14,15,10,13,10,14,Athletics|Acrobatics|Sleight of Hand|Religion|Medicine|Deception,07 31 18,,NA,NA,Dwarf,,Rapier|Shortbow|Dagger,01-03
eeee0c,Human,Urchin,Rogue 1,Rogue,,1,Dungeon Delver,8,13,9,15,10,12,13,18,Acrobatics|Sleight of Hand|Stealth|Insight|Deception|Performance|Persuasion,07 15 18,CN,N,C,Human,,Rapier|Shortbow|Dagger,01-03
da4953,Forest Gnome,Folk Hero,Sorcerer 1,Sorcerer,Divine Soul,1,,7,13,14,14,13,14,13,15,Arcana|Animal Handling|Survival|Deception,09 05 18,NG,G,N,Gnome,Minor Illusion*0|Ray of Frost*0|Sacred Flame*0|Spare the Dying*0|Word of Radiance*0|Cure Wounds*1|Sleep*1|Color Spray*1,Dagger|Quarterstaff,01-03
b4e68a,Kobold,Acolyte,Cleric 1,Cleric,Life Domain,1,,9,16,10,16,13,13,18,14,History|Religion|Insight|Medicine,08 11 18,,NA,NA,Kobold,Bless*1|Cure Wounds*1,Mace|Sling,01-03
f33cfb,Human,Soldier,Fighter 1,Fighter,,1,Dual Wielder,13,17,17,13,16,10,12,10,Athletics|Stealth|Survival|Intimidation,08 01 18,,NA,NA,Human,,"Longsword|Flail|Crossbow, Light",01-03
06c2fd,Dragonborn,Far Traveler,Fighter 1,Fighter,,1,,11,16,17,14,12,8,8,15,Athletics|Insight|Perception|Intimidation,07 22 18,NG,G,N,Dragonborn,,"Longsword|Shortsword|Crossbow, Light",01-03
01678d,Rock Gnome,Sage,Wizard 1,Wizard,,1,,9,12,8,14,16,16,8,12,Arcana|History|Investigation|Religion,06 16 18,NG,G,N,Gnome,Fire Bolt*0|Shocking Grasp*0|Mage Hand*0|Burning Hands*1|Magic Missile*1|Shield*1|Find Familiar*1|Feather Fall*1|Tenser’s Floating Disk*1,Dagger,01-03
8fa545,Hill Dwarf,Mercenary Veteran,Monk 1,Monk,,1,,13,16,8,17,18,13,16,13,Athletics|Acrobatics|History|Perception,06 07 18,,NA,NA,Dwarf,,Shortsword|Dart|Unarmed Strike,01-03
8fa545,Hill Dwarf,Mercenary Veteran,Barbarian 1,Barbarian,,1,,17,15,17,13,18,8,16,13,Athletics|Survival|Intimidation|Persuasion,06 07 18,,NA,NA,Dwarf,,Greataxe|Handaxe|Javelin,01-03
28b611,Half-Orc,Hermit,Monk 1,Monk,,1,,8,11,13,10,8,10,13,5,Athletics|Stealth|Religion|Medicine|Intimidation,08 17 18,CN,N,C,Half-Orc,,Unarmed Strike|Dart|Quarterstaff,01-03
5ba017,Lightfoot Halfling,Charlatan,Bard 1,Bard,,1,,40,15,14,18,16,15,15,18,Athletics|Acrobatics|Sleight of Hand|Insight|Deception|Performance|Persuasion,06 02 18,CG,G,C,Halfling,Toll the Dead*0|Minor Illusion*0|Mending*0|Expeditious Retreat*1|Identify*1|Feather Fall*1|Faerie Fire*1|Healing Word*1|Suggestion*2|Knock*2,Rapier|Dagger,01-03
a7c234,Firbolg,Sailor,Fighter 1,Fighter,,1,,13,15,12,17,16,10,18,7,Athletics|Animal Handling|Insight|Perception,07 29 18,,NA,NA,Firbolg,,"Scimitar|Crossbow, Light",01-03
392076,Lightfoot Halfling,Criminal,Bard 1,Bard,,1,,7,12,8,13,8,15,12,17,Stealth|History|Insight|Deception|Performance,05 29 18,,NA,NA,Halfling,,Longsword|Dagger,01-03
1979eb,Half-Orc,Barbarian Tribe Member,Paladin 1,Paladin,,1,,11,18,18,11,13,10,9,16,Athletics|Insight|Survival|Intimidation|Persuasion,07 24 18,,NA,NA,Half-Orc,,Greatsword|Javelin,01-03
98ee51,Lineage - Baal,Haunted One,Warlock 1,Warlock,The Great Old One,1,,9,11,8,10,12,14,14,17,Arcana|Investigation|Deception|Intimidation,06 02 18,CN,N,C,Tiefling,,Dart|Dagger,01-03
b8d995,Goliath,Criminal,Barbarian 1,Barbarian,,1,,15,15,17,15,16,8,8,8,Athletics|Stealth|Perception|Deception|Intimidation,09 05 18,CN,N,C,Goliath,,Greataxe|Unarmed Strike,01-03
b09fcb,Half-Elf,Pirate,Bard 1,Bard,,1,,9,13,11,15,13,8,12,17,Athletics|Sleight of Hand|Perception|Deception|Intimidation|Performance|Persuasion,08 12 18,,NA,NA,Half-Elf,Minor Illusion*0|Vicious Mockery*0|Faerie Fire*1|Dissonant Whispers*1|Healing Word*1|Tasha’s Hideous Laughter*1,Rapier|Dagger,01-03
48669,Kobold,Miner,Warlock 1,Warlock,The Fiend,1,,9,13,9,14,13,6,15,17,Arcana|Animal Handling|Survival|Deception,06 23 18,,NA,NA,Kobold,,Dart|Handaxe|Dagger,01-03
91446d,Forest Gnome,Hermit,Druid 1,Druid,,1,,9,11,15,10,12,16,15,13,Nature|Religion|Animal Handling|Medicine,06 23 18,,NA,NA,Gnome,,Quarterstaff|Scimitar,01-03
c7f3ab,Human,City Watch,Fighter 1,Fighter,,1,Dual Wielder,11,16,11,18,13,10,14,16,Athletics|Stealth|Insight|Perception|Intimidation,06 23 18,,NA,NA,Human,,Longbow|Shortsword|Handaxe,01-03
59db07,Lizardfolk,Urban Vigilante,Ranger 1,Ranger,,1,,11,16,8,16,12,12,18,13,Athletics|Stealth|Investigation|Insight|Perception|Survival|Deception,06 23 18,,NA,NA,Lizardfolk,,Shortsword|Longbow,01-03
642873,Protector Aasimar,Cloistered Scholar,Paladin 1,Paladin,,1,,11,18,14,12,12,13,16,20,Arcana|History|Religion|Persuasion,08 12 18,,NA,NA,Aasimar,,Morningstar|Javelin,01-03
